Tempo,Vazao
1876,1755.74
1877,1756.68
1878,1755.97
1879,1756.9
1880,1756.19
1881,1755.49
1882,1756.42
1883,1757.35
1884,1756.66
1885,1757.59
1886,1756.88
1887,1757.81
1888,1757.11
1889,1758.04
1890,1757.34
1891,1758.26
1892,1757.56
1893,1758.49
1894,1757.78
1895,1758.71
1896,1757.78
1897,1757.08
1898,1758.01
1899,1757.3
1900,1756.6
1901,1757.53
1902,1756.83
1903,1757.76
1904,1758.68
1905,1757.97
1906,1758.9
1907,1757.79
1908,1757.08
1909,1758
1910,1757.29
1911,1758.21
1912,1757.06
1913,1757.97
1914,1757.28
1915,1758.19
1916,1757.5
1917,1758.42
1918,1757.73
1919,1758.64
1920,1757.95
1921,1758.86
1922,1758.17
1923,1759.08
1924,1760
1925,1759.3
1926,1760.22
1927,1759.2
1928,1758.5
1929,1759.41
1930,1758.71
1931,1759.62
1932,1758.94
1933,1759.85
1934,1759.16
1935,1760.07
1936,1759.37
1937,1760.28
1938,1759.59
1939,1758.9
1940,1759.81
1941,1759.12
1942,1758.43
1943,1759.33
1944,1758.65
1945,1759.56
1946,1758.87
1947,1759.78
1948,1759.09
1949,1759.99
1950,1759.06
1951,1759.96
1952,1760.86
1953,1760.17
1954,1761.07
1955,1760.38
1956,1759.7
1957,1760.6
1958,1761.5
1959,1760.81
1960,1760.13
1961,1759.44
1962,1760.34
1963,1761.24
1964,1760.56
1965,1761.45
1966,1760.77
1967,1761.67
1968,1760.99
1969,1761.88
1970,1760.82
1971,1761.72
1972,1761.03
1973,1760.34
1974,1759.67
1975,1760.56
1976,1759.88
1977,1760.77
1978,1760.1
1979,1760.99
1980,1761.88
1981,1761.2
1982,1762.09
1983,1761.41
1984,1762.3
1985,1761.63
1986,1762.51
1987,1763.4
1988,1762.72
1989,1762.04
1990,1762.93
1991,1762.25
1992,1761.57
1993,1762.46
1994,1761.79
1995,1762.68
1996,1762
1997,1762.89
1998,1762.21
1999,1763.09
2000,1762.42
2001,1763.3
2002,1762.63
2003,1761.96
2004,1762.84
2005,1762.17
2006,1763.05
2007,1762.38
2008,1763.26
2009,1762.59
2010,1763.46
2011,1762.79
2012,1763.67
2013,1764.55
2014,1763.88
2015,1764.75
2016,1764.09
2017,1764.96
2018,1764.29
2019,1765.17
2020,1764.5
2021,1765.37
2022,1764.7
2023,1765.57
2024,1764.91
2025,1764.23
2026,1765.1
2027,1764.44
2028,1765.31
2029,1766.18
2030,1765.52
2031,1766.39
2032,1765.72
2033,1766.59
2034,1765.92
2035,1765.26
2036,1766.13
2037,1765.45
2038,1766.32
2039,1765.66
2040,1766.52
2041,1765.87
2042,1766.74
2043,1766.07
2044,1766.94
2045,1766.28
2046,1767.14
2047,1766.48
2048,1767.34
2049,1768.2
2050,1767.54
2051,1768.4
2052,1767.74
2053,1768.6
2054,1767.94
2055,1767.27
2056,1768.13
2057,1767.48
2058,1768.34
2059,1767.68
2060,1768.54
2061,1767.88
2062,1768.74
2063,1768.08
2064,1768.94
2065,1768.27
2066,1769.13
2067,1768.48
2068,1769.33
2069,1768.67
2070,1769.53
2071,1770.38
2072,1769.72
2073,1769.07
2074,1769.92
2075,1770.77
2076,1770.12
2077,1770.97
2078,1770.31
2079,1771.16
2080,1772.02
2081,1771.36
2082,1772.21
2083,1771.55
2084,1772.4
2085,1771.74
2086,1772.59
2087,1771.94
2088,1772.79
2089,1772.13
2090,1771.47
2091,1772.32
2092,1771.67
2093,1772.51
2094,1771.86
2095,1772.71
2096,1772.06
2097,1772.9
2098,1772.25
2099,1773.1
2100,1772.45
2101,1773.29
2102,1772.64
2103,1773.48
2104,1772.83
2105,1773.67
2106,1773.02
2107,1773.86
2108,1773.21
2109,1774.05
2110,1773.4
2111,1774.24
2112,1773.59
2113,1774.43
2114,1775.27
2115,1774.62
2116,1775.46
2117,1774.81
2118,1775.65
2119,1776.48
2120,1775.83
2121,1776.67
2122,1776.01
2123,1775.37
2124,1774.72
2125,1775.56
2126,1774.65
2127,1775.48
2128,1776.32
2129,1775.68
2130,1776.51
2131,1775.87
2132,1776.7
2133,1776.05
2134,1776.88
2135,1776.24
2136,1777.07
2137,1776.42
2138,1777.25
2139,1778.09
2140,1777.44
2141,1778.27
2142,1777.62
2143,1778.45
2144,1777.81
2145,1778.64
2146,1777.99
2147,1778.82
2148,1779.65
2149,1779
2150,1779.83
2151,1779.19
2152,1780.01
2153,1779.37
2154,1780.19
2155,1779.55
2156,1780.38
2157,1779.73
2158,1780.56
2159,1779.91
2160,1780.74
2161,1780.08
2162,1779.45
2163,1778.81
2164,1779.63
2165,1778.99
2166,1779.81
2167,1779.18
2168,1780
2169,1779.35
2170,1778.71
2171,1779.53
2172,1778.82
2173,1778.17
2174,1778.99
2175,1778.36
2176,1777.28
2177,1778.09
2178,1777.45
2179,1776.81
2180,1776.18
2181,1775.52
2182,1771.07
2183,1771.88
2184,1771.25
2185,1770.63
2186,1771.44
2187,1770.81
2188,1770.19
2189,1771
2190,1770.38
2191,1769.76
2192,1769.14
2193,1769.94
2194,1769.32
2195,1768.7
2196,1769.51
2197,1768.89
2198,1769.69
2199,1769.07
2200,1767.96
2201,1768.76
2202,1768.13
2203,1766.1
2204,1765.48
2205,1764.88
2206,1764.26
2207,1765.06
2208,1764.45
2209,1763.85
2210,1762.59
2211,1761.97
2212,1762.77
2213,1762.16
2214,1762.96
2215,1762.02
2216,1762.81
2217,1761.82
2218,1760.6
2219,1761.4
2220,1760.78
2221,1760.18
2222,1759.58
2223,1758.98
2224,1758.37
2225,1757.66
2226,1758.45
2227,1757.84
2228,1758.63
2229,1758.03
2230,1757.43
2231,1758.22
2232,1757.14
2233,1757.93
2234,1757.32
2235,1756.73
2236,1757.51
2237,1756.92
2238,1755.85
2239,1756.63
2240,1757.41
2241,1756.16
2242,1756.94
2243,1756.34
2244,1755.34
2245,1756.13
2246,1756.91
2247,1756.3
2248,1757.08
2249,1756.04
2250,1755.44
2251,1756.22
2252,1755.63
2253,1755.04
2254,1755.82
2255,1756.6
2256,1755.87
2257,1755.26
2258,1754.67
2259,1755.45
2260,1754.86
2261,1754.28
2262,1755.06
2263,1754.47
2264,1753.89
2265,1754.66
2266,1753.94
2267,1753.34
2268,1754.12
2269,1747.6
2270,1747.04
2271,1746.28
2272,1747.05
2273,1744.68
2274,1743.82
2275,1743.24
2276,1742.67
2277,1742.1
2278,1742.87
2279,1742.3
2280,1741.74
2281,1741.17
2282,1741.93
2283,1739.63
2284,1739.06
2285,1736.75
2286,1737.51
2287,1738.27
2288,1736.39
2289,1737.15
2290,1736.59
2291,1736.02
2292,1735.48
2293,1736.23
2294,1735.68
2295,1736.43
2296,1735.87
2297,1735.32
2298,1736.08
2299,1735.52
2300,1734.97
2301,1733.88
2302,1733.12
2303,1732.57
2304,1729.7
2305,1730.45
2306,1728.04
2307,1727.48
2308,1726.93
2309,1727.68
2310,1726.89
2311,1727.63
2312,1726.87
2313,1726.32
2314,1727.07
2315,1726.53
2316,1727.27
2317,1726.73
2318,1727.48
2319,1726.93
2320,1727.68
2321,1727.14
2322,1726.6
2323,1725.56
2324,1726.3
2325,1724.4
2326,1725.14
2327,1724.53
2328,1725.27
2329,1724.72
2330,1723.74
2331,1723.19
2332,1722.66
2333,1723.4
2334,1722.79
2335,1722.25
2336,1722.99
2337,1722.35
2338,1723.08
2339,1722.54
2340,1722.01
2341,1722.75
2342,1722.21
2343,1721.66
2344,1721.14
2345,1720.6
2346,1720.08
2347,1719.52
2348,1719.02
2349,1719.76
2350,1719.23
2351,1718.34
2352,1719.07
2353,1719.8
2354,1719.26
2355,1718.74
2356,1719.47
2357,1720.2
2358,1719.68
2359,1719.15
2360,1719.88
2361,1720.6
2362,1720.08
2363,1720.81
2364,1720.29
2365,1721.01
2366,1720.49
2367,1721.22
2368,1721.94
2369,1721.42
2370,1722.15
2371,1721.62
2372,1721.08
2373,1721.81
2374,1721.27
2375,1722
2376,1721.47
2377,1722.2
2378,1721.68
2379,1721.16
2380,1721.88
2381,1721.36
2382,1720.83
2383,1721.56
2384,1721.04
2385,1721.76
2386,1721.24
2387,1721.96
2388,1720.45
2389,1721.17
2390,1720.49
2391,1721.21
2392,1720.69
2393,1721.41
2394,1720.89
2395,1721.61
2396,1721.09
2397,1721.81
2398,1722.53
2399,1722.01
2400,1722.73
2401,1722.21
2402,1722.93
2403,1722.4
2404,1721.89
2405,1722.6
2406,1722.09
2407,1722.8
2408,1722.29
2409,1723
2410,1722.48
2411,1723.2
2412,1722.68
2413,1723.4
2414,1724.11
2415,1723.22
2416,1722.69
2417,1723.41
2418,1722.89
2419,1723.6
2420,1722.54
2421,1721.88
2422,1722.59
2423,1722.07
2424,1722.78
2425,1722.06
2426,1722.77
2427,1722.09
2428,1722.8
2429,1722.29
2430,1721.77
2431,1722.48
2432,1721.56
2433,1720.76
2434,1721.47
2435,1720.41
2436,1721.11
2437,1720.53
2438,1721.23
2439,1720.72
2440,1721.42
2441,1720.47
2442,1719.95
2443,1720.66
2444,1720.15
2445,1720.85
2446,1720.34
2447,1721.05
2448,1720.54
2449,1721.25
2450,1720.74
2451,1721.44
2452,1720.94
2453,1721.64
2454,1721.13
2455,1721.84
2456,1722.54
2457,1722.03
2458,1722.73
2459,1722.03
2460,1721.52
2461,1722.22
2462,1722.92
2463,1722.41
2464,1721.91
2465,1722.61
2466,1722.1
2467,1722.8
2468,1722.3
2469,1723
2470,1722.49
2471,1723.19
2472,1722.68
2473,1723.38
2474,1722.87
2475,1722.37
2476,1723.07
2477,1723.76
2478,1723.01
2479,1722.49
2480,1723.19
2481,1722.69
2482,1723.38
2483,1722.88
2484,1723.58
2485,1723.07
2486,1723.77
2487,1723.27
2488,1723.96
2489,1723.46
2490,1724.15
2491,1723.65
2492,1723.15
2493,1723.84
2494,1723.34
2495,1722.84
2496,1723.53
2497,1723.03
2498,1723.72
2499,1723.22
2500,1723.91
2501,1724.6
2502,1724.1
2503,1724.79
2504,1724.29
2505,1723.79
2506,1724.48
2507,1723.98
2508,1724.67
2509,1724.16
2510,1723.67
2511,1724.36
2512,1723.86
2513,1724.55
2514,1725.24
2515,1724.74
2516,1725.42
2517,1724.74
2518,1725.42
2519,1724.93
2520,1725.61
2521,1726.3
2522,1725.26
2523,1724.76
2524,1725.44
2525,1724.94
2526,1724.45
2527,1725.13
2528,1724.64
2529,1725.32
2530,1724.82
2531,1724.33
2532,1725.01
2533,1724.52
2534,1725.2
2535,1724.7
2536,1724.21
2537,1724.89
2538,1724.4
2539,1725.08
2540,1724.59
2541,1725.27
2542,1725.95
2543,1725.45
2544,1726.13
2545,1725.64
2546,1726.32
2547,1725.83
2548,1726.51
2549,1727.18
2550,1726.69
2551,1726.2
2552,1726.87
2553,1726.38
2554,1727.06
2555,1726.57
2556,1727.24
2557,1726.75
2558,1727.43
2559,1726.94
2560,1726.44
2561,1727.12
2562,1726.63
2563,1727.3
2564,1726.81
2565,1726.32
2566,1725.83
2567,1726.5
2568,1725.76
2569,1726.43
2570,1725.93
2571,1726.61
2572,1726.12
2573,1726.79
2574,1727.46
2575,1726.97
2576,1727.64
2577,1727.16
2578,1727.83
2579,1727.34
2580,1728.01
2581,1727.52
2582,1728.19
2583,1727.7
2584,1727.21
2585,1727.88
2586,1727.39
2587,1726.91
2588,1727.58
2589,1727.1
2590,1727.76
2591,1727.28
2592,1727.94
2593,1728.61
2594,1728.13
2595,1727.64
2596,1728.3
2597,1727.82
2598,1728.49
2599,1728
2600,1728.67
2601,1728.18
2602,1728.85
2603,1728.36
2604,1729.03
2605,1728.54
2606,1729.21
2607,1728.72
2608,1729.39
2609,1728.72
2610,1729.39
2611,1730.05
2612,1729.56
2613,1730.22
2614,1729.74
2615,1729.26
2616,1729.92
2617,1729.43
2618,1728.95
2619,1729.61
2620,1729.13
2621,1729.79
2622,1729.31
2623,1729.97
2624,1730.63
2625,1730.15
2626,1730.81
2627,1730.32
2628,1730.98
2629,1730.5
2630,1731.16
2631,1730.68
2632,1731.34
2633,1732
2634,1731.51
2635,1732.17
2636,1731.69
2637,1732.35
2638,1731.87
2639,1732.52
2640,1732.04
2641,1732.7
2642,1732.22
2643,1732.88
2644,1732.39
2645,1733.05
2646,1732.57
2647,1733.22
2648,1732.74
2649,1733.39
2650,1732.91
2651,1733.57
2652,1733.09
2653,1733.74
2654,1733.27
2655,1732.79
2656,1733.44
2657,1732.96
2658,1732.48
2659,1733.13
2660,1732.66
2661,1733.31
2662,1732.83
2663,1733.48
2664,1733.01
2665,1733.66
2666,1733.18
2667,1733.83
2668,1733.35
2669,1734
2670,1733.53
2671,1734.18
2672,1734.83
2673,1734.35
2674,1735
2675,1734.52
2676,1735.17
2677,1734.69
2678,1735.34
2679,1734.86
2680,1735.51
2681,1735.03
2682,1734.56
2683,1735.21
2684,1734.73
2685,1734.26
2686,1734.9
2687,1735.55
2688,1735.07
2689,1735.72
2690,1735.25
2691,1735.89
2692,1735.42
2693,1736.06
2694,1735.59
2695,1736.23
2696,1735.76
2697,1736.4
2698,1737.04
2699,1736.57
2700,1737.21
2701,1737.85
2702,1737.38
2703,1738.02
2704,1737.55
2705,1738.19
2706,1737.72
2707,1738.36
2708,1739
2709,1738.53
2710,1739.17
2711,1738.7
2712,1739.34
2713,1738.86
2714,1737.27
2715,1737.91
2716,1737.44
2717,1736.97
2718,1736.5
2719,1737.14
2720,1736.67
2721,1737.31
2722,1736.84
2723,1737.48
2724,1737.01
2725,1737.64
2726,1736.99
2727,1737.63
2728,1737.16
2729,1737.79
2730,1738.43
2731,1737.96
2732,1738.59
2733,1738.13
2734,1738.76
2735,1738.29
2736,1738.93
2737,1738.46
2738,1739.09
2739,1738.62
2740,1739.26
2741,1739.89
2742,1739.42
2743,1740.06
2744,1739.59
2745,1740.22
2746,1739.75
2747,1740.39
2748,1739.92
2749,1739.45
2750,1738.98
2751,1739.61
2752,1739.14
2753,1739.78
2754,1740.41
2755,1739.94
2756,1740.57
2757,1740.11
2758,1740.74
2759,1740.27
2760,1740.9
2761,1741.53
2762,1741.07
2763,1741.7
2764,1741.23
2765,1741.86
2766,1741.39
2767,1742.02
2768,1741.56
2769,1742.18
2770,1742.81
2771,1742.34
2772,1742.97
2773,1742.51
2774,1743.14
2775,1743.76
2776,1743.3
2777,1743.92
2778,1743.46
2779,1744.08
2780,1743.62
2781,1744.25
2782,1743.78
2783,1743.31
2784,1743.94
2785,1743.45
2786,1743.01
2787,1743.63
2788,1743.17
2789,1743.79
2790,1744.42
2791,1743.96
2792,1744.58
2793,1744.12
2794,1744.74
2795,1744.27
2796,1744.9
2797,1745.52
2798,1745.05
2799,1745.68
2800,1745.22
2801,1745.84
2802,1745.38
2803,1746
2804,1745.53
2805,1746.16
2806,1745.69
2807,1746.31
2808,1746.94
2809,1746.32
2810,1746.94
2811,1746.48
2812,1747.1
2813,1746.63
2814,1747.25
2815,1746.79
2816,1747.41
2817,1746.94
2818,1747.56
2819,1747.1
2820,1746.64
2821,1747.26
2822,1746.79
2823,1747.41
2824,1748.03
2825,1747.57
2826,1748.19
2827,1747.73
2828,1748.35
2829,1747.88
2830,1748.5
2831,1748.04
2832,1748.66
2833,1749.27
2834,1748.81
2835,1749.43
2836,1748.97
2837,1749.58
2838,1749.12
2839,1749.74
2840,1749.28
2841,1749.89
2842,1749.43
2843,1750.05
2844,1749.58
2845,1750.2
2846,1750.81
2847,1750.35
2848,1750.97
2849,1750.51
2850,1749.9
2851,1750.52
2852,1750.06
2853,1750.67
2854,1750.21
2855,1750.82
2856,1750.37
2857,1750.98
2858,1750.52
2859,1751.13
2860,1750.67
2861,1751.28
2862,1751.89
2863,1751.44
2864,1752.05
2865,1751.59
2866,1752.2
2867,1751.74
2868,1752.35
2869,1751.89
2870,1752.5
2871,1752.04
2872,1752.65
2873,1752.19
2874,1752.8
2875,1753.41
2876,1752.95
2877,1753.56
2878,1753.1
2879,1753.71
2880,1754.32
2881,1753.86
2882,1754.47
2883,1754.01
2884,1754.62
2885,1754.16
2886,1753.7
2887,1754.31
2888,1753.85
2889,1754.46
2890,1754
2891,1754.61
2892,1754.15
2893,1754.76
2894,1754.3
2895,1754.91
2896,1754.45
2897,1755.06
2898,1755.66
2899,1755.2
2900,1755.81
2901,1755.35
2902,1755.96
2903,1755.5
2904,1756.1
2905,1756.71
2906,1756.25
2907,1756.86
2908,1756.4
2909,1757
2910,1756.55
2911,1757.15
2912,1756.69
2913,1757.29
2914,1756.83
2915,1757.44
2916,1758.04
2917,1757.59
2918,1758.19
2919,1757.73
2920,1758.34
2921,1757.88
2922,1758.48
2923,1758.02
2924,1757.57
2925,1758.17
2926,1757.71
2927,1758.31
2928,1757.86
2929,1758.46
2930,1758.01
2931,1758.61
2932,1758.15
2933,1758.75
2934,1758.29
2935,1758.89
2936,1759.49
2937,1759.04
2938,1759.63
2939,1759.18
2940,1759.78
2941,1759.33
2942,1759.92
2943,1759.47
2944,1760.07
2945,1759.61
2946,1760.21
2947,1760.81
2948,1760.35
2949,1760.95
2950,1760.5
2951,1761.09
2952,1760.64
2953,1761.24
2954,1760.78
2955,1760.1
2956,1760.69
2957,1760.23
2958,1759.78
2959,1760.37
2960,1759.92
2961,1759.47
2962,1759.02
2963,1759.61
2964,1759.17
2965,1759.76
2966,1759.31
2967,1759.9
2968,1759.45
2969,1760.04
2970,1759.6
2971,1760.19
2972,1760.78
2973,1760.33
2974,1760.92
2975,1760.47
2976,1761.06
2977,1760.61
2978,1761.2
2979,1761.79
2980,1761.34
2981,1761.94
2982,1761.48
2983,1762.07
2984,1761.63
2985,1762.22
2986,1761.77
2987,1762.36
2988,1761.91
2989,1761.45
2990,1711.09
2991,1710.67
2992,1710.28
2993,1709.87
2994,1710.44
2995,1710.03
2996,1709.63
2997,1710.2
2998,1709.8
2999,1710.37
3000,1709.96
3001,1710.53
3002,1710.13
3003,1710.7
3004,1710.29
3005,1710.86
3006,1710.31
3007,1702.82
3008,1700.47
3009,1700.08
3010,1700.65
3011,1700.25
3012,1700.82
3013,1700.42
3014,1700.99
3015,1700.59
3016,1701.16
3017,1701.72
3018,1701.33
3019,1701.89
3020,1701.49
3021,1702.06
3022,1701.66
3023,1702.22
3024,1702.79
3025,1702.39
3026,1702.95
3027,1702.43
3028,1702.03
3029,1701.64
3030,1702.2
3031,1699.9
3032,1700.46
3033,1701.02
3034,1700.63
3035,1701.19
3036,1701.75
3037,1701.35
3038,1701.91
3039,1702.47
3040,1702.08
3041,1702.64
3042,1702.25
3043,1702.81
3044,1703.37
3045,1702.78
3046,1703.34
3047,1703.9
3048,1703.5
3049,1704.06
3050,1703.67
3051,1704.23
3052,1703.84
3053,1704.39
3054,1704
3055,1704.56
3056,1704.16
3057,1704.72
3058,1705.28
3059,1704.89
3060,1704.49
3061,1705.05
3062,1704.66
3063,1704.26
3064,1704.82
3065,1704.43
3066,1704.99
3067,1704.6
3068,1705.15
3069,1704.76
3070,1705.32
3071,1704.92
3072,1705.48
3073,1705.01
3074,1705.57
3075,1705.17
3076,1705.72
3077,1705.33
3078,1705.88
3079,1705.49
3080,1706.05
3081,1705.66
3082,1706.21
3083,1705.66
3084,1706.22
3085,1706.77
3086,1706.37
3087,1706.93
3088,1706.54
3089,1707.09
3090,1706.7
3091,1707.25
3092,1706.86
3093,1706.46
3094,1707.02
3095,1706.63
3096,1706.24
3097,1706.79
3098,1706.4
3099,1706.95
3100,1707.5
3101,1707.11
3102,1707.67
3103,1707.28
3104,1707.83
3105,1707.44
3106,1707.99
3107,1707.6
3108,1708.15
3109,1707.76
3110,1707.37
3111,1707.92
3112,1707.53
3113,1707.14
3114,1707.69
3115,1708.24
3116,1707.85
3117,1708.4
3118,1708.01
3119,1708.56
3120,1708.17
3121,1708.72
3122,1709.27
3123,1708.88
3124,1708.49
3125,1708.1
3126,1708.65
3127,1708.26
3128,1708.81
3129,1708.42
3130,1708.97
3131,1708.58
3132,1709.12
3133,1708.74
3134,1707.92
3135,1707.52
3136,1708.06
3137,1707.68
3138,1708.22
3139,1707.84
3140,1708.38
3141,1708
3142,1708.54
3143,1708.16
3144,1708.7
3145,1708.32
3146,1708.86
3147,1708.47
3148,1709.02
3149,1708.63
3150,1709.18
3151,1709.72
3152,1709.33
3153,1709.88
3154,1709.49
3155,1709.1
3156,1709.64
3157,1709.26
3158,1708.88
3159,1709.42
3160,1709.04
3161,1709.58
3162,1710.12
3163,1709.74
3164,1710.28
3165,1709.89
3166,1710.43
3167,1709.89
3168,1710.43
3169,1710.04
3170,1709.66
3171,1710.2
3172,1709.81
3173,1710.35
3174,1709.97
3175,1710.51
3176,1710.13
3177,1710.67
3178,1710.29
3179,1710.82
3180,1710.44
3181,1710.98
3182,1710.6
3183,1711.13
3184,1710.75
3185,1710.37
3186,1710.9
3187,1710.52
3188,1710.14
3189,1710.67
3190,1710.3
3191,1710.83
3192,1710.45
3193,1710.99
3194,1710.61
3195,1711.15
3196,1710.76
3197,1711.3
3198,1710.92
3199,1711.45
3200,1711.07
3201,1710.69
3202,1711.22
3203,1710.84
3204,1711.38
3205,1711
3206,1711.54
3207,1712.07
3208,1711.69
3209,1712.22
3210,1711.84
3211,1712.38
3212,1712
3213,1712.53
3214,1712.15
3215,1712.68
3216,1712.26
3217,1712.79
3218,1712.4
3219,1712.94
3220,1712.56
3221,1712.18
3222,1712.71
3223,1712.33
3224,1712.86
3225,1712.49
3226,1713.02
3227,1713.55
3228,1713.17
3229,1713.7
3230,1713.32
3231,1713.85
3232,1713.47
3233,1714
3234,1713.62
3235,1714.15
3236,1713.78
3237,1714.31
3238,1713.93
3239,1714.45
3240,1714.08
3241,1714.61
3242,1714.23
3243,1714.76
3244,1714.38
3245,1714.91
3246,1715.44
3247,1715.06
3248,1715.59
3249,1716.12
3250,1715.74
3251,1715.36
3252,1715.89
3253,1715.51
3254,1715.12
3255,1715.65
3256,1715.28
3257,1715.81
3258,1715.43
3259,1715.96
3260,1715.58
3261,1716.11
3262,1716.63
3263,1716.26
3264,1716.78
3265,1716.41
3266,1716.93
3267,1716.56
3268,1717.08
3269,1716.7
3270,1717.23
3271,1716.85
3272,1717.38
3273,1717
3274,1717.52
3275,1718.05
3276,1717.68
3277,1718.2
3278,1717.82
3279,1718.35
3280,1717.97
3281,1718.49
3282,1719.02
3283,1718.64
3284,1718.27
3285,1718.79
3286,1718.41
3287,1718.94
3288,1718.56
3289,1718.18
3290,1718.7
3291,1719.22
3292,1718.85
3293,1719.37
3294,1719
3295,1719.52
3296,1719.15
3297,1719.67
3298,1719.29
3299,1719.81
3300,1719.44
3301,1719.96
3302,1720.48
3303,1720.11
3304,1720.63
3305,1720.25
3306,1720.77
3307,1720.4
3308,1720.92
3309,1720.54
3310,1721.06
3311,1720.69
3312,1721.21
3313,1720.83
3314,1721.35
3315,1720.98
3316,1721.5
3317,1722.02
3318,1721.64
3319,1721.26
3320,1721.78
3321,1721.41
3322,1721.93
3323,1721.55
3324,1721.18
3325,1721.7
3326,1721.33
3327,1721.84
3328,1721.47
3329,1721.99
3330,1722.5
3331,1722.13
3332,1722.65
3333,1722.27
3334,1722.79
3335,1722.42
3336,1722.93
3337,1722.56
3338,1723.08
3339,1723.59
3340,1723.22
3341,1723.74
3342,1723.36
3343,1723.88
3344,1723.51
3345,1724.02
3346,1723.65
3347,1724.16
3348,1723.79
3349,1724.31
3350,1723.93
3351,1724.45
3352,1724.07
3353,1724.59
3354,1725.1
3355,1724.73
3356,1724.36
3357,1724.87
3358,1724.35
3359,1724.86
3360,1724.5
3361,1725.01
3362,1724.64
3363,1725.15
3364,1724.78
3365,1725.29
3366,1724.92
3367,1725.43
3368,1725.06
3369,1725.57
3370,1726.08
3371,1725.71
3372,1726.23
3373,1725.85
3374,1726.37
3375,1725.99
3376,1726.5
3377,1726.13
3378,1726.64
3379,1726.18
3380,1726.69
3381,1726.32
3382,1726.83
3383,1726.46
3384,1726.97
3385,1726.6
3386,1727.11
3387,1726.74
3388,1727.25
3389,1726.88
3390,1726.5
3391,1727.01
3392,1726.65
3393,1727.15
3394,1726.79
3395,1727.29
3396,1726.92
3397,1727.43
3398,1727.06
3399,1727.57
3400,1727.2
3401,1727.71
3402,1727.34
3403,1727.85
3404,1727.48
3405,1727.99
3406,1727.62
3407,1728.12
3408,1727.75
3409,1728.26
3410,1727.89
3411,1728.4
3412,1728.91
3413,1728.54
3414,1729.04
3415,1728.67
3416,1729.18
3417,1728.81
3418,1729.32
3419,1728.95
3420,1729.45
3421,1729.09
3422,1728.71
3423,1728.34
3424,1728.84
3425,1728.48
3426,1728.99
3427,1728.62
3428,1729.13
3429,1728.76
3430,1729.27
3431,1728.9
3432,1729.4
3433,1729.03
3434,1729.54
3435,1729.17
3436,1729.67
3437,1729.12
3438,1729.63
3439,1729.26
3440,1729.76
3441,1730.26
3442,1729.89
3443,1730.4
3444,1730.03
3445,1730.53
3446,1730.17
3447,1730.67
3448,1730.3
3449,1730.8
3450,1731.3
3451,1730.94
3452,1731.44
3453,1731.07
3454,1730.7
3455,1730.34
3456,1730.84
3457,1730.23
3458,1730.73
3459,1730.36
3460,1729.99
3461,1729.62
3462,1729.26
3463,1729.76
3464,1729.4
3465,1729.9
3466,1730.4
3467,1730.03
3468,1730.53
3469,1730.17
3470,1730.67
3471,1730.3
3472,1730.8
3473,1730.44
3474,1730.94
3475,1731.43
3476,1731.07
3477,1731.57
3478,1731.2
3479,1731.7
3480,1731.34
3481,1731.84
3482,1731.47
3483,1731.97
3484,1731.45
3485,1731.08
3486,1731.58
3487,1731.2
3488,1730.85
3489,1731.35
3490,1730.98
3491,1730.62
3492,1731.11
3493,1730.76
3494,1731.25
3495,1730.89
3496,1731.38
3497,1731.02
3498,1731.51
3499,1731.16
3500,1731.65
3501,1731.29
3502,1731.78
3503,1731.42
3504,1731.92
3505,1731.55
3506,1732.05
3507,1732.54
3508,1732.18
3509,1732.67
3510,1732.31
3511,1732.8
3512,1732.44
3513,1732.94
3514,1732.57
3515,1732.21
3516,1732.7
3517,1732.35
3518,1731.98
3519,1731.62
3520,1732.12
3521,1731.76
3522,1732.25
3523,1731.89
3524,1732.38
3525,1732.02
3526,1732.51
3527,1732.15
3528,1732.64
3529,1732.28
3530,1732.77
3531,1732.28
3532,1732.77
3533,1732.41
3534,1732.9
3535,1732.54
3536,1733.03
3537,1732.67
3538,1733.16
3539,1732.8
3540,1733.29
3541,1732.93
3542,1733.42
3543,1733.06
3544,1732.7
3545,1733.19
3546,1731.99
3547,1731.63
3548,1732.12
3549,1731.72
3550,1732.21
3551,1731.85
3552,1732.33
3553,1731.98
3554,1731.62
3555,1732.11
3556,1731.75
3557,1732.24
3558,1731.88
3559,1732.37
3560,1732.86
3561,1732.5
3562,1732.99
3563,1732.63
3564,1733.12
3565,1732.76
3566,1733.24
3567,1733.73
3568,1733.38
3569,1733.86
3570,1733.51
3571,1733.99
3572,1733.63
3573,1734.12
3574,1733.42
3575,1733.06
3576,1733.54
3577,1733.19
3578,1732.83
3579,1732.48
3580,1732.96
3581,1732.61
3582,1733.09
3583,1732.53
3584,1733.01
3585,1733.5
3586,1733.14
3587,1733.63
3588,1733.27
3589,1733.75
3590,1733.4
3591,1733.89
3592,1733.53
3593,1734.02
3594,1733.66
3595,1734.14
3596,1734.63
3597,1734.27
3598,1734.75
3599,1734.4
3600,1734.88
3601,1734.53
3602,1735.01
3603,1734.65
3604,1735.14
3605,1734.58
3606,1735.06
3607,1734.7
3608,1734.35
3609,1733.99
3610,1734.47
3611,1734.12
3612,1734.6
3613,1734.25
3614,1734.73
3615,1734.38
3616,1734.86
3617,1734.5
3618,1734.98
3619,1734.63
3620,1734.28
3621,1734.76
3622,1734.23
3623,1734.71
3624,1735.19
3625,1734.83
3626,1735.31
3627,1734.96
3628,1735.43
3629,1735.08
