Tempo,Vazao
1783,20.8448
1784,20.8564
1785,20.8681
1786,20.8798
1787,20.8915
1788,20.9032
1789,20.9149
1790,20.9265
1791,20.9382
1792,20.9499
1793,20.9616
1794,20.9733
1795,20.985
1796,20.9966
1797,21.0083
1798,21.02
1799,21.0317
1800,21.0434
1801,21.0551
1802,21.0668
1803,21.0784
1804,21.0901
1805,21.1018
1806,21.1135
1807,21.1252
1808,21.1369
1809,21.1485
1810,21.1602
1811,21.1719
1812,21.1836
1813,21.1953
1814,21.207
1815,21.2186
1816,21.2303
1817,21.242
1818,21.2537
1819,21.2654
1820,21.2771
1821,21.2888
1822,21.3004
1823,21.3121
1824,21.3238
1825,21.3355
1826,21.3472
1827,21.3589
1828,21.3705
1829,21.3822
1830,21.3939
1831,21.4056
1832,21.4173
1833,21.429
1834,21.4406
1835,21.4523
1836,21.464
1837,21.4757
1838,21.4874
1839,21.4991
1840,21.5108
1841,21.5224
1842,21.5341
1843,21.5458
1844,21.5575
1845,21.5692
1846,21.5809
1847,21.5925
1848,21.6042
1849,21.6159
1850,21.6276
1851,21.6393
1852,21.651
1853,21.6626
1854,21.6743
1855,21.686
1856,21.6977
1857,21.7094
1858,21.7211
1859,21.7328
1860,21.7444
1861,21.7561
1862,21.7678
1863,21.7795
1864,21.7912
1865,21.8029
1866,21.8145
1867,21.8262
1868,21.8379
1869,21.8496
1870,21.8613
1871,21.873
1872,21.8847
1873,21.8963
1874,21.908
1875,21.9197
1876,21.9314
1877,21.9431
1878,21.9548
1879,21.9664
1880,21.9781
1881,21.9898
1882,22.0015
1883,22.0132
